Text,Text1,ID,LanguageID,ConditionID,EmotesID,Flags,ChatBubbleDurationMs,VoiceOverPriorityID,SoundKitID1,SoundKitID2,EmoteId1,EmoteId2,EmoteId3,EmoteDelay1,EmoteDelay2,EmoteDelay3,VerifiedBuild
Have you tried our bread? Baker Masterson must be the most gifted chef to have ever lived!,Have you tried our bread? Baker Masterson must be the most gifted chef to have ever lived!,6818,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40618
"Welcome to Caer Darrow, stranger.","Welcome to Caer Darrow, stranger.",6819,0,0,0,0,0,0,0,0,2,0,0,0,0,0,40618
"We're not really rude people, stranger, it's just that everyone is in a rush, trying to make sure that everything is perfect for Uther's arrival. It's not often that the Lightbringer comes to town.","We're not really rude people, stranger, it's just that everyone is in a rush, trying to make sure that everything is perfect for Uther's arrival. It's not often that the Lightbringer comes to town.",6820,0,0,0,0,0,0,0,0,1,1,1,0,0,0,40618
Another lovely day on our beautiful island.,Another lovely day on our beautiful island.,6821,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"Watch your step, stranger. We do not allow miscreants in our town.","Watch your step, stranger. We do not allow miscreants in our town.",6822,0,0,0,0,0,0,0,0,25,0,0,0,0,0,40618
"I've got my eye on you, $r.","I've got my eye on you, $r.",6823,0,0,0,0,0,0,0,0,25,0,0,0,0,0,40618
"I have a lot of pent up anger and hostility. Just give me a reason, guttersnipe.","I have a lot of pent up anger and hostility. Just give me a reason, guttersnipe.",6824,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"Why, you look like a common street urchin!","Why, you look like a common street urchin!",6825,0,0,0,0,0,0,0,0,5,0,0,0,0,0,40618
"There's no loitering, pan handling, cursing, fighting, or anything else you're thinking about doing, allowed in Caer Darrow.","There's no loitering, pan handling, cursing, fighting, or anything else you're thinking about doing, allowed in Caer Darrow.",6826,0,0,0,0,0,0,0,0,1,5,0,0,0,0,40618
"The Cult of the Damned has grown large in scope. Nearly every city, from the capitals to the small hamlets and hovels of both the Horde and Alliance, have Cult members hidden amongst their citizenry.$B$BDo not look so surprised. The Cult only wears a uniform for ritual and ceremony. It is quite possible that you have interacted with one during your adventures and not even known.",,6843,0,0,0,0,0,0,0,0,1,1,1,0,0,0,40618
"Is it? This has always been their method of operation. What is of greater value to Kel'Thuzad and the ever growing Scourge army? A zealous, living, follower that can work their way into a society and then unleash a plague, destroying thousands; or a single undead trooper? Certainly you cannot be that dense$B$BYes, $r, they live, work, and plot among you.",,6845,0,0,0,0,0,0,0,0,6,1,1,0,0,0,40618
"Stop - no. Slow down - maybe.$B$BThe Scholomance is their primary source of training and education. It is from there that the Cult members fan out and ultimately, make their way into our societies.$B$BThat is why we must strike at the source. The very heart of the Cult of the Damned!",,6847,0,0,0,0,0,0,0,0,1,1,5,0,0,0,40618
"Slow down, $r. The one you need to kill is already dead. Killing him again will serve no purpose. There are very few ways in which a lich can actually be destroyed and none of those means are available to you or I. That is why I have a plan. A plan that will have a very noticeable and real impact upon the Cult.",,6849,0,0,0,0,0,0,0,0,1,1,1,0,0,0,40618
"It's simple, really. Rob the lich, Ras Frostwhisper, of his powers. Return him to his mortal form and then slay him, once and for all.",,6851,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"Ah, I suppose that I am getting ahead of myself. Ras Frostwhisper is the overseer of this school. The being responsible for training all of its Dark Masters. A lieutenant and favored pupil of Kel'Thuzad. He was once a hedge mage of Stromgarde: A rogue wizard that never received his formal training from Dalaran.$B$BWhen Kel'Thuzad opened the Cult, Ras was among the first to join his ranks. Ras knew that through dark magic, he would find immortality.",,6853,0,0,0,0,0,0,0,0,1,1,1,0,0,0,40618
"And find it he did. After quickly advancing through the ranks of the Cult, the Lich King himself granted Ras immortality. Thus was born Ras Frostwhisper, the lich.$B$BNow do you understand?",,6855,0,0,0,0,0,0,0,0,1,1,6,0,0,0,40618
"Good. In order to carry out my plan, we must first create a lifestone. Are you prepared to act?",,6857,0,0,0,0,0,0,0,0,6,25,0,0,0,0,40618
Some were spared the anguish that memories provide.,,6859,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
The Barov house sure does keep me busy. Always some sort of refuse coming out of there.,,6863,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40618
My job title is Waste Management Specialist.,,6864,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
Perhaps you should speak into these sound enhancing devices attached to my FISTS OF FURY.,,6865,0,0,0,0,0,0,0,0,14,0,0,0,0,0,40618
"Ah, my sweet Brandy, I miss her so!",,6866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"Well met, friend.  I am Officer Garush, and I am a proud member of a world-wide organization known as the Argent Dawn.  Our cause is to fight swiftly and mercilessly against any element of evil that surfaces in Azeroth.  We are not a political body, nor do we ever wish to become one.  Our cause is singular, and to that end we call both the Horde and Alliance as friends - friends in the cause of stamping out evil!$B$BFor the Dawn, my $g brother : sister;!",,6869,0,0,0,0,0,0,0,0,66,0,0,0,0,0,40618
,"Well met, friend.  I am Officer Pureheart, and I am a proud member of a world-wide organization known as the Argent Dawn.  Our cause is simple - fight swifty and mercilessly against any element of evil that surfaces in Azeroth.  We are not a political body, nor do we ever wish to become one.  To that end we call both the Alliance and the Horde both as friends - friends in the cause of stamping out evil!$B$BFor the Dawn, my $g brother : sister;!",6870,0,0,0,0,0,0,0,0,66,0,0,0,0,0,40618
,"The Argent Dawn salutes you, $c.  I am Hasana - one of but a few authorized equipment and materiel quartermasters for the Dawn.$B$BAs you fight evil under our commission - all the while earning our respect and trust - you'll earn valor tokens from Officer Garush.  Tokens serve two purposes: use them to gain increased standing within our ranks, or use them as tender in acquiring special items.$B$BAs you improve your standing with the Dawn, you'll discover that more items will be made available to you.",6876,0,0,0,0,0,0,0,0,66,0,0,0,0,0,40618
,Join the fight against evil!  Accept a commission within the Argent Dawn today!,6877,0,0,0,0,0,0,0,0,25,0,0,0,0,0,40618
"The Argent Dawn salutes you, $c!  The name's Lightspark, and I'm an authorized equipment and materiel quartermaster for the Dawn.$B$BAs you fight evil under our commission - all the while earning our respect and trust - you'll earn valor tokens from Officer Pureheart.  Tokens serve two purposes: use them to gain increased standing within our ranks, or use them as tender in acquiring special items.$B$BAs you improve your standing with the Dawn, you'll discover that more items will be made available to you.",,6879,0,0,0,0,0,0,0,0,66,0,0,0,0,0,40618
Join the fight against evil!  Accept a commission within the Argent Dawn today!,,6881,0,0,0,0,0,0,0,0,25,0,0,0,0,0,40618
,"Greetings, $c.  I am Miranda Breechlock - one of but a few authorized equipment and materiel quartermasters for the Dawn.$B$BAs you fight evil under our commission - all the while earning our respect and trust - you'll earn valor tokens from Duke Zverenhoff.  Tokens serve two purposes: use them to gain increased standing within our ranks, or use them as tender in acquiring special items.$B$BAs you improve your standing with the Dawn, you'll discover that more items will be made available to you.",6882,0,0,0,0,0,0,0,0,2,0,0,0,0,0,40618
"Greetings, $c.$B$BThose Sentinels over there have allowed me to share their camp as long as I promise no trouble will follow--I am sure you can appreciate the need for diplomacy while here, yes?$B$BI am here investigating disturbances to the land, and since it aids their cause also, they have agreed that my presence here could only aid the tenuous alliance between all of Azeroth's races. If you wish to aid me, then I would appreciate it, but regardless, please try not to cause any trouble.",,6884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Welcome to Steelgrill's Depot!,,6888,0,0,0,0,0,0,0,0,2,0,0,0,0,0,40618
"Race does not dictate honor, $r. While you remain on my farmstead, I ask that you remember and respect this credo.$B$BI have known orcs who have been as honorable as the most noble of knights and humans who have been as vile as the most ruthless of Scourge.$B$BBut I shall not bore you with tales of my youth! There is much work to be done - if that is what you desire. ",,6889,0,0,0,0,0,0,0,0,1,1,254,0,0,0,40618
What are you looking for?,What are you looking for?,6906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"A bank?  Well, the closest bank around here is The Stormwind Counting House.  It's just up the road in Stormwind not far from the gates.","A bank?  Well, the closest bank around here is The Stormwind Counting House.  It's just up the road in Stormwind not far from the gates.",6913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Oh, you must mean the Stormwind Counting House.  It's not far from the gates after you enter Stormwind.","Oh, you must mean the Stormwind Counting House.  It's not far from the gates after you enter Stormwind.",6914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
There are quite a few trainers available in Elwynn.  Which one are you looking for?,There are quite a few trainers available in Elwynn.  Which one are you looking for?,6921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
I've heard that there's a dwarf in Stormwind who has achieved some fame for his hunting skill.  Maybe you should go see if he could help you.,I've heard that there's a dwarf in Stormwind who has achieved some fame for his hunting skill.  Maybe you should go see if he could help you.,6925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Josetta has been a blessing to this town with her aid of the local guards.  If you seek her for training in the ways of a priest, you can find her in the Lion's Pride Inn.","Josetta has been a blessing to this town with her aid of the local guards.  If you seek her for training in the ways of a priest, you can find her in the Lion's Pride Inn.",6927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
I bet Josetta would be more than happy to teach you some new spells.  She is probably up in her room at the Lion's Pride Inn.,I bet Josetta would be more than happy to teach you some new spells.  She is probably up in her room at the Lion's Pride Inn.,6928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"A rogue?  Hmmm... well, I've heard that Keryn Sylvius hangs around those shady types.  You might want to talk to her and see what you can learn.","A rogue?  Hmmm... well, I've heard that Keryn Sylvius hangs around those shady types.  You might want to talk to her and see what you can learn.",6936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
I'd wager Keryn Sylvius knows the type you're looking for. The company Keryn keeps is less than honorable. She usually hangs out in the Lion's Pride Inn.,I'd wager Keryn Sylvius knows the type you're looking for. The company Keryn keeps is less than honorable. She usually hangs out in the Lion's Pride Inn.,6937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
I know of a few people around here that practice a profession or two.  What profession do you have in mind?,I know of a few people around here that practice a profession or two.  What profession do you have in mind?,6944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
That hermit Mallory is known to concoct some potions for the local townsfolk on occasion.  He has a cottage in the hills between Stormwind and Northshire.,That hermit Mallory is known to concoct some potions for the local townsfolk on occasion.  He has a cottage in the hills between Stormwind and Northshire.,6957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
There is an alchemist that lives up in the hills between Northshire and Stormwind that might be of some help.  Why don't you go pay him a visit?,There is an alchemist that lives up in the hills between Northshire and Stormwind that might be of some help.  Why don't you go pay him a visit?,6958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Tomas may not be the best cook around, but he has a few dishes that hit the spot.  He's currently working in the Lion's Pride Inn if you'd like to learn the profession.","Tomas may not be the best cook around, but he has a few dishes that hit the spot.  He's currently working in the Lion's Pride Inn if you'd like to learn the profession.",6961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Why don't you try looking in the Lion's Pride Inn?  The cook there might be able to teach you a few good recipes.,Why don't you try looking in the Lion's Pride Inn?  The cook there might be able to teach you a few good recipes.,6962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Nope, don't think there are any Enchanters here in Elwynn Forest.  There's a guy named Lucan who runs a shop up in Stormwind though.  You could check with him and see if he will train you.","Nope, don't think there are any Enchanters here in Elwynn Forest.  There's a guy named Lucan who runs a shop up in Stormwind though.  You could check with him and see if he will train you.",6963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Hmmm... only enchanters I know of around here work out of Stormwind.  Why don't you ask one of the guards up in Stormwind?,Hmmm... only enchanters I know of around here work out of Stormwind.  Why don't you ask one of the guards up in Stormwind?,6964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"I had a bad encounter with some of the Defias around here recently, but Michelle Belle fixed me up pretty well.  Check with her in the Lion's Pride Inn and see if she'll teach you.","I had a bad encounter with some of the Defias around here recently, but Michelle Belle fixed me up pretty well.  Check with her in the Lion's Pride Inn and see if she'll teach you.",6967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Michelle Belle's bedside manner is remarkable!  While she might not be able to teach you that, she surely could teach you some proper First Aid.  She currently resides in the Lion's Pride Inn.","Michelle Belle's bedside manner is remarkable!  While she might not be able to teach you that, she surely could teach you some proper First Aid.  She currently resides in the Lion's Pride Inn.",6968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Ms. Pomeroy gathers herbs for an Alchemist who lives up in the hills between Northshire and Stormwind.  Check for her at his cottage and see if she'll show you the profession.,Ms. Pomeroy gathers herbs for an Alchemist who lives up in the hills between Northshire and Stormwind.  Check for her at his cottage and see if she'll show you the profession.,6971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
There's an herbalist that lives in the hills east of Stormwind with our alchemist. Quite the handy pairing don't you think?,There's an herbalist that lives in the hills east of Stormwind with our alchemist. Quite the handy pairing don't you think?,6972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
You best head up to Stormwind in the Dwarven District if you want to learn to mine.  Surely one of the dwarves there can teach you the profession.,You best head up to Stormwind in the Dwarven District if you want to learn to mine.  Surely one of the dwarves there can teach you the profession.,6975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
I think you'll have better luck looking in Stormwind.  Ask a guard up there and they'll point you in the right direction.,I think you'll have better luck looking in Stormwind.  Ask a guard up there and they'll point you in the right direction.,6976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Eldrin is the only one in Elwynn Forest that I would call a tailor.  You can find him at the Eastvale Lumber Camp if you're interested in learning the profession.,Eldrin is the only one in Elwynn Forest that I would call a tailor.  You can find him at the Eastvale Lumber Camp if you're interested in learning the profession.,6979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
You want to learn to be a tailor?  Hmmm... I believe there's a tailor over in the Eastvale Logging Camp that may be able to get you started.  ,You want to learn to be a tailor?  Hmmm... I believe there's a tailor over in the Eastvale Logging Camp that may be able to get you started.  ,6980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
What do ye need directions to?,What do ye need directions to?,6986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"The nearest bank ye'll find is The Vault in Ironforge, $glad : lass;. ","The nearest bank ye'll find is The Vault in Ironforge, $glad : lass;. ",6988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
The Vault in Ironforge is the closest bank ye'll find in these parts.,The Vault in Ironforge is the closest bank ye'll find in these parts.,6989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Which class trainer might ye be looking for?,Which class trainer might ye be looking for?,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"There's only one hunter around here I would have ye talk to, and that would be Grif Wildheart.  Ye'll find him standing just outside the smithy in Kharanos.","There's only one hunter around here I would have ye talk to, and that would be Grif Wildheart.  Ye'll find him standing just outside the smithy in Kharanos.",7002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"If ye ask me, I think Grif spends a little too much time with the animals.  Still, nobody else knows the hunter's path quite like he does.  Look for him outside the smithy in Kharanos.","If ye ask me, I think Grif spends a little too much time with the animals.  Still, nobody else knows the hunter's path quite like he does.  Look for him outside the smithy in Kharanos.",7003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Well then, it seems we're both looking for Hogral Bakkan.  He's a dwarf to be sure, so sooner or later he'll be heading for the Thunderbrew Distillery for an ale -- he might even be there now.","Well then, it seems we're both looking for Hogral Bakkan.  He's a dwarf to be sure, so sooner or later he'll be heading for the Thunderbrew Distillery for an ale -- he might even be there now.",7014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Ye looking for Hogral?  Well did ye check the tavern?  Och!  If yer looking for a rogue, and a dwarf one at that, ye should start in the Inn!  Go have a look already.","Ye looking for Hogral?  Well did ye check the tavern?  Och!  If yer looking for a rogue, and a dwarf one at that, ye should start in the Inn!  Go have a look already.",7015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Warlocks... I don't care for their lot.  Like that Grimrizz who's set up shop outside the Thunderbrew Distillery. The ale will probably go flat there because of him!  Warlocks... bah!,Warlocks... I don't care for their lot.  Like that Grimrizz who's set up shop outside the Thunderbrew Distillery. The ale will probably go flat there because of him!  Warlocks... bah!,7017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"That kind of magic is just bad news, I tell ye.  I don't know why that Grimrizz has been allowed to set up outside the Thunderbrew Distillery of all places!  You stay away from him, you here!","That kind of magic is just bad news, I tell ye.  I don't know why that Grimrizz has been allowed to set up outside the Thunderbrew Distillery of all places!  You stay away from him, you here!",7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Which profession trainer would ye be looking for?,Which profession trainer would ye be looking for?,7023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Och!  Now that's a skill worth knowing.  Tognus beats the anvil with a fury ye don't see often.  Why don't ye go talk him up and see what he can teach ye?,Och!  Now that's a skill worth knowing.  Tognus beats the anvil with a fury ye don't see often.  Why don't ye go talk him up and see what he can teach ye?,7038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Ye can probably hear Tognus beating away on the anvil when yer in Kharanos.  Although, if ye haven't cleared the wax out of yer ears recently, then why don't ye just have a look in the smithy.","Ye can probably hear Tognus beating away on the anvil when yer in Kharanos.  Although, if ye haven't cleared the wax out of yer ears recently, then why don't ye just have a look in the smithy.",7039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
A Thunderbrew ale and a bit of Gremlock's cooking makes for a nice meal indeed.  Ye really should hit him up for some training if ye want to be a cook.,A Thunderbrew ale and a bit of Gremlock's cooking makes for a nice meal indeed.  Ye really should hit him up for some training if ye want to be a cook.,7040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Gremlock doesn't always have the best of luck with cooking, but he does have some tasty recipies worth learning.  Go chat him up in the Thunderbrew Distillery and see what he'll teach ye.","Gremlock doesn't always have the best of luck with cooking, but he does have some tasty recipies worth learning.  Go chat him up in the Thunderbrew Distillery and see what he'll teach ye.",7041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"First Aid may not make up for a priest's healing, but it's handy in a pinch.  I recommend ye go talk to Thamner in the Thunderbrew Distillery and learn what ye can.","First Aid may not make up for a priest's healing, but it's handy in a pinch.  I recommend ye go talk to Thamner in the Thunderbrew Distillery and learn what ye can.",7046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Good ol' Thamner bandaged me up just the other day when I had a run in with a nasty trogg.  I'm good as new I tell ye!  I'm sure Thamner would be happy to show ye how to make a good bandage.,Good ol' Thamner bandaged me up just the other day when I had a run in with a nasty trogg.  I'm good as new I tell ye!  I'm sure Thamner would be happy to show ye how to make a good bandage.,7047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Amazing to see little flowers persist in the cold of Dun Morogh...  but ye won't find any herbalists out here.  Ye'll have to go to Ironforge to get some training in that profession.,Amazing to see little flowers persist in the cold of Dun Morogh...  but ye won't find any herbalists out here.  Ye'll have to go to Ironforge to get some training in that profession.,7050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Nope, nobody who can teach ye herbalism out here.  I think ye'll have better luck in Ironforge though.","Nope, nobody who can teach ye herbalism out here.  I think ye'll have better luck in Ironforge though.",7051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"If ye're looking to learn the profession of leatherworking, ye're gonna need to travel to Ironforge.  I hear there's a nice shop near the Great Forge where ye can learn the profession.","If ye're looking to learn the profession of leatherworking, ye're gonna need to travel to Ironforge.  I hear there's a nice shop near the Great Forge where ye can learn the profession.",7052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Ironforge is going to be your best bet for leatherworkers.  If memory servers, there's a shop by The Great Forge that should meet yer needs.","Ironforge is going to be your best bet for leatherworkers.  If memory servers, there's a shop by The Great Forge that should meet yer needs.",7053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Surely ye didn't think ye would find a town without a resident miner about, did ye?  Yarr can usually be found over at Steelgrill's Depot just outside of Kharanos.","Surely ye didn't think ye would find a town without a resident miner about, did ye?  Yarr can usually be found over at Steelgrill's Depot just outside of Kharanos.",7054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"A miner?  Ye don't need to ask if $glad : lass;, only where!  Yarr is who yer looking for, and I think ye can find him hiding out over in Steelgrill's Depot.","A miner?  Ye don't need to ask if $glad : lass;, only where!  Yarr is who yer looking for, and I think ye can find him hiding out over in Steelgrill's Depot.",7055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Ye won't find any skinners out in here Dun Morogh $glad : lass;, they're mostly to be found in Ironforge if ye're looking to be trained.","Ye won't find any skinners out in here Dun Morogh $glad : lass;, they're mostly to be found in Ironforge if ye're looking to be trained.",7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
The skinners usually take all their hides into Ironforge to dry out.  Why don't you head there and see if you can find one to train ye?,The skinners usually take all their hides into Ironforge to dry out.  Why don't you head there and see if you can find one to train ye?,7057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Ah, Stonebrow doesn't leave Ironforge much these days so if ye're looking to learn the tailor's profession ye'll have to go to see him up in Ironforge.","Ah, Stonebrow doesn't leave Ironforge much these days so if ye're looking to learn the tailor's profession ye'll have to go to see him up in Ironforge.",7058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Well, ye won't have much luck with finding a tailor out here.  Ironforge is home to a quite a few talented tailors though.  Why don't ye go ask a guard there.","Well, ye won't have much luck with finding a tailor out here.  Ironforge is home to a quite a few talented tailors though.  Why don't ye go ask a guard there.",7059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
There are many places that you might visit in Teldrassil.  Tell me what you seek.,There are many places that you might visit in Teldrassil.  Tell me what you seek.,7065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"To reach the Rut'theran Ferry, you will need to travel to Darnassus and take the portal to Rut'theran Village at the base of Teldrassil.","To reach the Rut'theran Ferry, you will need to travel to Darnassus and take the portal to Rut'theran Village at the base of Teldrassil.",7070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
A Rut'theran Ferry leaves for Auberdine from Rut'theran Village at the base of Teldrassil.  The portal in Darnassus will allow you to reach Rut'theran safely.,A Rut'theran Ferry leaves for Auberdine from Rut'theran Village at the base of Teldrassil.  The portal in Darnassus will allow you to reach Rut'theran safely.,7071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
A restful sleep is sure to be had in the beds which Innkeeper Keldamyr keeps at the Inn in Dolanaar.  ,A restful sleep is sure to be had in the beds which Innkeeper Keldamyr keeps at the Inn in Dolanaar.  ,7076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"If you require time to rest and regain your strength, you will find the best at the Inn in Dolanaar.  Innkeeper Keldamyr will see to it that you are taken care of.","If you require time to rest and regain your strength, you will find the best at the Inn in Dolanaar.  Innkeeper Keldamyr will see to it that you are taken care of.",7077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
You will find numerous trainers around Dolanaar with ages of experience with which to tutor you.  Which would you have me point you to?,You will find numerous trainers around Dolanaar with ages of experience with which to tutor you.  Which would you have me point you to?,7079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
You seek the aid of a Druid?  Then you should go see Kal at the Moonwell just south of the Inn in Dolanaar.,You seek the aid of a Druid?  Then you should go see Kal at the Moonwell just south of the Inn in Dolanaar.,7081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"The druid, Kal, often spends his time at the moonwell in Dolanaar.  I am certain he would be able to provide you with the training you require.","The druid, Kal, often spends his time at the moonwell in Dolanaar.  I am certain he would be able to provide you with the training you require.",7082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
A priestess by the name of Laurna Morninglight calls Dolanaar home.  I believe she can be found just north of the Inn.,A priestess by the name of Laurna Morninglight calls Dolanaar home.  I believe she can be found just north of the Inn.,7087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Laurna Morninglight offers healing to those that live around Dolanaar.  Perhaps she would be able to teach you in the ways of a priest.,Laurna Morninglight offers healing to those that live around Dolanaar.  Perhaps she would be able to teach you in the ways of a priest.,7088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Kyra Windblade wields her blade with great skill.  She should be able to provide you with some training.  You'll find her at the Inn in Dolanaar.,Kyra Windblade wields her blade with great skill.  She should be able to provide you with some training.  You'll find her at the Inn in Dolanaar.,7093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"I had the pleasure of seeing Kyra Windblade in combat once.  Considering what I witnessed, I am confident she will train you well.  Look for her at the Inn in Dolanaar.","I had the pleasure of seeing Kyra Windblade in combat once.  Considering what I witnessed, I am confident she will train you well.  Look for her at the Inn in Dolanaar.",7094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
The path of those who undertake a profession is long and rewarding.  Which path do you choose to walk?,The path of those who undertake a profession is long and rewarding.  Which path do you choose to walk?,7096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"While Cyndra is not bubbly like her potions, her kind manner is suitable for teaching her trade.  You can find her just east of the Inn in Dolanaar.","While Cyndra is not bubbly like her potions, her kind manner is suitable for teaching her trade.  You can find her just east of the Inn in Dolanaar.",7098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Cyndra's knowledge in alchemy is somewhat limited, but I'm sure it would be sufficient to get you started.  She practices her craft just east of the Inn in Dolanaar.","Cyndra's knowledge in alchemy is somewhat limited, but I'm sure it would be sufficient to get you started.  She practices her craft just east of the Inn in Dolanaar.",7099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Byancie has often lent her services to the sentinels who patrol the local wilds.  You should talk to her if you desire to learn First Aid.,Byancie has often lent her services to the sentinels who patrol the local wilds.  You should talk to her if you desire to learn First Aid.,7107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Byancie's skill in First Aid has proven useful on numerous occasions.  You can find her just north of the Inn in Dolanaar if you wish to learn from her.,Byancie's skill in First Aid has proven useful on numerous occasions.  You can find her just north of the Inn in Dolanaar if you wish to learn from her.,7108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Malorne somehow manages to pick the most delicate herbs without damaging them.  Certainly he is the one you should learn from.  He lives just east of the Inn in Dolanaar.,Malorne somehow manages to pick the most delicate herbs without damaging them.  Certainly he is the one you should learn from.  He lives just east of the Inn in Dolanaar.,7113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Herbalism requires a gentle touch that few such as Malorne can teach.  Seek him out east of the Inn in Dolanaar.,Herbalism requires a gentle touch that few such as Malorne can teach.  Seek him out east of the Inn in Dolanaar.,7114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
The Maneweavers practice their professions out of their home on the road to Darnassus.  Nadyia is an excellent teacher when it comes to Leatherworking.  You should see what she can teach you.,The Maneweavers practice their professions out of their home on the road to Darnassus.  Nadyia is an excellent teacher when it comes to Leatherworking.  You should see what she can teach you.,7116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Nadyia has made quite the leatherworker in her years of practice.  Travel west on the road to Darnassus to pay her a visit and maybe she can bestow some of her knowledge upon you.,Nadyia has made quite the leatherworker in her years of practice.  Travel west on the road to Darnassus to pay her a visit and maybe she can bestow some of her knowledge upon you.,7117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
You can find Radnaal practicing his craft outside his home on the road to Darnassus.  You should stop by and see what he can teach you.,You can find Radnaal practicing his craft outside his home on the road to Darnassus.  You should stop by and see what he can teach you.,7120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
